cdscod;cds;studente;avg_voto;num_esami;max;min;diff_day;diff_day_norm;avg_voto_norm;num_esami_norm;studente;ratio
E3301M;[E3301M] ECONOMIA E COMMERCIO;F437746E1172457912F8A0AEB6B61ABDA818302A;26,4;7;12/07/2017;23/01/2017;170;0,36637931;0,88;0,259259259;F437746E1172457912F8A0AEB6B61ABDA818302A;0,522136015
H4101D;[H4101D] MEDICINA E CHIRURGIA;74202AD35E7A8234EA7D983F3D3288141AE2D3C5;26,5;8;13/09/2017;13/02/2017;212;0,456896552;0,883333333;0,296296296;74202AD35E7A8234EA7D983F3D3288141AE2D3C5;0,522126437
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;5882314AF893E0343D971C55580437996B00EC4B;26,25;10;29/09/2017;20/01/2017;252;0,543103448;0,875;0,37037037;5882314AF893E0343D971C55580437996B00EC4B;0,522110473
F8204B;[F8204B] SCIENZE STATISTICHE ED ECONOMICHE;952BBA5A9160C0EFC5060A337AF58FA7E18083AA;27,66666667;8;16/11/2017;16/02/2017;273;0,588362069;0,922222222;0,296296296;952BBA5A9160C0EFC5060A337AF58FA7E18083AA;0,522094508
E3401Q;[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE;75EA8D6D6BA1EAC6A9E6205B425EC24BB0912D08;26;9;11/09/2017;06/02/2017;217;0,467672414;0,866666667;0,333333333;75EA8D6D6BA1EAC6A9E6205B425EC24BB0912D08;0,522054598
581;[581] GIURISPRUDENZA;CEFAD7A037E35BFBCB9AFFFD8605E0D793143EC0;26;9;19/09/2017;14/02/2017;217;0,467672414;0,866666667;0,333333333;CEFAD7A037E35BFBCB9AFFFD8605E0D793143EC0;0,522054598
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;0A02DF50EE281DDA6E81893B8D4CC6A50EDBDCE1;24;11;25/07/2017;20/01/2017;186;0,400862069;0,8;0,407407407;0A02DF50EE281DDA6E81893B8D4CC6A50EDBDCE1;0,522046616
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;4099B4AA8012D30A22C3084D2C4294FD54DAD521;27,4;7;12/09/2017;25/01/2017;230;0,495689655;0,913333333;0,259259259;4099B4AA8012D30A22C3084D2C4294FD54DAD521;0,52204023
E3001Q;[E3001Q] FISICA;5822494D94B68B67CB42626ED21493BA5AEB34F6;26,66666667;8;18/09/2017;09/02/2017;221;0,476293103;0,888888889;0,296296296;5822494D94B68B67CB42626ED21493BA5AEB34F6;0,522030651
F5104P;[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;5DF0ED87A3766E82C22BB6FDB69C3B1C7B07528F;27,5;7;12/09/2017;19/01/2017;236;0,50862069;0,916666667;0,259259259;5DF0ED87A3766E82C22BB6FDB69C3B1C7B07528F;0,522030651
E1401A;[E1401A] SCIENZE DEI SERVIZI GIURIDICI;7C962196168D43F7B72B6D698A4C616A82F683CF;25;11;12/07/2017;30/11/2016;224;0,482758621;0,833333333;0,407407407;7C962196168D43F7B72B6D698A4C616A82F683CF;0,522030651
E1501N;[E1501N] SCIENZE DEL TURISMO E COMUNITÀ LOCALE;53C2606508DC2B1FC9B18113A1F77E84EEAE3205;27,57142857;9;21/09/2017;05/12/2016;290;0,625;0,919047619;0,333333333;53C2606508DC2B1FC9B18113A1F77E84EEAE3205;0,52202381
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;525E9A3938D8924965576B2CD1ABBC3425BC3761;25,5;11;19/10/2017;18/02/2017;243;0,523706897;0,85;0,407407407;525E9A3938D8924965576B2CD1ABBC3425BC3761;0,522022669
E1802M;[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE;6BF47FA35B8BCEE743F8B7FE29B3C0E7FF936797;26,8;8;18/09/2017;02/02/2017;228;0,49137931;0,893333333;0,296296296;6BF47FA35B8BCEE743F8B7FE29B3C0E7FF936797;0,52201788
I0102D;[I0102D] OSTETRICIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI OSTETRICA/O);A8E9A653FAF83E9310392890DE022C054B690916;25,28571429;18;01/12/2017;11/01/2017;324;0,698275862;0,842857143;0,666666667;A8E9A653FAF83E9310392890DE022C054B690916;0,522003284
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;5E8ABD1868E70530BEB69CCCCBCF3DC88A7C4650;26,6;9;19/09/2017;17/01/2017;245;0,528017241;0,886666667;0,333333333;5E8ABD1868E70530BEB69CCCCBCF3DC88A7C4650;0,521997126
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);64DAE18D2E590AD5311CE24344FF57F8B8CCB34F;25,4;12;25/09/2017;10/01/2017;258;0,556034483;0,846666667;0,444444444;64DAE18D2E590AD5311CE24344FF57F8B8CCB34F;0,521992337
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);7A7519A4DF58AA6BF54CF7B315C82E0838059BB6;25,4;12;25/09/2017;10/01/2017;258;0,556034483;0,846666667;0,444444444;7A7519A4DF58AA6BF54CF7B315C82E0838059BB6;0,521992337
E3101Q;[E3101Q] INFORMATICA;AF34EA7D7482152B47BE6049CF19CA5E2A81E634;24,375;10;17/07/2017;24/01/2017;174;0,375;0,8125;0,37037037;AF34EA7D7482152B47BE6049CF19CA5E2A81E634;0,521990741
E4101B;[E4101B] SCIENZE STATISTICHE ED ECONOMICHE;7A164F69D7880F5990BAC18E6CBCC839D2AB2DCF;27,14285714;8;18/07/2017;14/11/2016;246;0,530172414;0,904761905;0,296296296;7A164F69D7880F5990BAC18E6CBCC839D2AB2DCF;0,521985039
581;[581] GIURISPRUDENZA;AAD1075106A3F21A01538FC89E1215020743E83C;28;14;30/11/2017;30/11/2016;365;0,786637931;0,933333333;0,518518519;AAD1075106A3F21A01538FC89E1215020743E83C;0,521982759
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);383F04412109712D171CE0F84AE7C7C4B8860011;26,8;17;04/12/2017;16/12/2016;353;0,760775862;0,893333333;0,62962963;383F04412109712D171CE0F84AE7C7C4B8860011;0,521977969
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;1CE84489CCE4BBF92C9209ECF4E467584AAD3300;26,85714286;9;04/10/2017;20/01/2017;257;0,55387931;0,895238095;0,333333333;1CE84489CCE4BBF92C9209ECF4E467584AAD3300;0,521972496
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;DB98C1B9F1766CC029D0198A59C43F8AA92CA05E;26,16666667;9;12/09/2017;30/01/2017;225;0,484913793;0,872222222;0,333333333;DB98C1B9F1766CC029D0198A59C43F8AA92CA05E;0,521958812
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;0B461DCA412DD7257682C6852E85652E1B932820;27,42857143;7;13/09/2017;24/01/2017;232;0,5;0,914285714;0,259259259;0B461DCA412DD7257682C6852E85652E1B932820;0,521957672
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;880F8D85172975D03C617519C155FE58874903AC;27,42857143;7;13/09/2017;24/01/2017;232;0,5;0,914285714;0,259259259;880F8D85172975D03C617519C155FE58874903AC;0,521957672
E1802M;[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE;5A5425CA1D5B084E33845BF258C668F83CF0637A;24,6;11;13/09/2017;16/02/2017;209;0,450431034;0,82;0,407407407;5A5425CA1D5B084E33845BF258C668F83CF0637A;0,521949234
E3501Q;[E3501Q] MATEMATICA;8A3ED68BB5F59FCBDE6FDD0D7A5CE8FC240333A3;26;10;11/09/2017;12/01/2017;242;0,521551724;0,866666667;0,37037037;8A3ED68BB5F59FCBDE6FDD0D7A5CE8FC240333A3;0,521934866
I0301D;[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);DD5EDE67001F513A0380E400644605406016F625;26;10;29/09/2017;30/01/2017;242;0,521551724;0,866666667;0,37037037;DD5EDE67001F513A0380E400644605406016F625;0,521934866
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;E6D703CD237E69A3EA5541B79192C473A755554D;26;10;23/09/2017;24/01/2017;242;0,521551724;0,866666667;0,37037037;E6D703CD237E69A3EA5541B79192C473A755554D;0,521934866
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;1B110E5D6D26810A20C1FC55A7D66328BCC8B05C;26,25;9;02/10/2017;15/02/2017;229;0,493534483;0,875;0,333333333;1B110E5D6D26810A20C1FC55A7D66328BCC8B05C;0,52191092
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;D60A4D00E723B7FD187852F48C1D93DF38A1E2AC;25,57142857;11;27/09/2017;24/01/2017;246;0,530172414;0,852380952;0,407407407;D60A4D00E723B7FD187852F48C1D93DF38A1E2AC;0,521896096
E3301M;[E3301M] ECONOMIA E COMMERCIO;D79FC090E7B1CC644362A873D3E8105C881482B3;26;7;30/06/2017;03/02/2017;147;0,316810345;0,866666667;0,259259259;D79FC090E7B1CC644362A873D3E8105C881482B3;0,521894955
E1803M;[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI;F9D71B11B1A4FB3D45B2A876689BDEBCAF1D9703;26;7;28/06/2017;01/02/2017;147;0,316810345;0,866666667;0,259259259;F9D71B11B1A4FB3D45B2A876689BDEBCAF1D9703;0,521894955
581;[581] GIURISPRUDENZA;B00A9F894205002EC442C2767B789CE0B4523D7D;28,2;13;29/11/2017;30/11/2016;364;0,784482759;0,94;0,481481481;B00A9F894205002EC442C2767B789CE0B4523D7D;0,52188378
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;83CDB9942344D9FC769BED68991D47C538E8EEC6;25,33333333;11;11/09/2017;17/01/2017;237;0,510775862;0,844444444;0,407407407;83CDB9942344D9FC769BED68991D47C538E8EEC6;0,521878991
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;D7AD6E310E30008C253B8AACE8A0E233C0DFC176;27,25;8;25/09/2017;16/01/2017;252;0,543103448;0,908333333;0,296296296;D7AD6E310E30008C253B8AACE8A0E233C0DFC176;0,521855045
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;412FC2361C55E3C98EF027FC66D0421C8754EEB9;24,4;13;23/09/2017;24/01/2017;242;0,521551724;0,813333333;0,481481481;412FC2361C55E3C98EF027FC66D0421C8754EEB9;0,521848659
I0302D;[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);19F607DBA30669E6FBE7B6F3DD23143E8847D276;24,5;12;06/10/2017;21/02/2017;227;0,489224138;0,816666667;0,444444444;19F607DBA30669E6FBE7B6F3DD23143E8847D276;0,52183908
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;846A3E324B6C1075AC16F560F8EBC9CB9A1CD6A8;27;10;26/09/2017;16/12/2016;284;0,612068966;0,9;0,37037037;846A3E324B6C1075AC16F560F8EBC9CB9A1CD6A8;0,52183908
E4001N;[E4001N] SOCIOLOGIA;5E3D780CC6E3D8134C4A2FF79B9EC2ACE913EE0D;26,83333333;7;07/07/2017;22/12/2016;197;0,424568966;0,894444444;0,259259259;5E3D780CC6E3D8134C4A2FF79B9EC2ACE913EE0D;0,521815134
E3002Q;[E3002Q] OTTICA E OPTOMETRIA;D762873FA2936286BCAE8ED6753133DD40786A1D;24,83333333;16;23/11/2017;01/02/2017;295;0,635775862;0,827777778;0,592592593;D762873FA2936286BCAE8ED6753133DD40786A1D;0,521807152
F5101P;[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA;62D46D3DDE38616FFD7B12B0EA6AD93970D5AA70;27;7;10/07/2017;15/12/2016;207;0,44612069;0,9;0,259259259;62D46D3DDE38616FFD7B12B0EA6AD93970D5AA70;0,52179917
E3001Q;[E3001Q] FISICA;753466CC791A906953EFEC07CC6D21780F99BABA;26,25;8;12/09/2017;24/02/2017;200;0,431034483;0,875;0,296296296;753466CC791A906953EFEC07CC6D21780F99BABA;0,521791188
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);08F9936233C8F4D0672EC8217600FFE93D39726D;27,5;10;14/11/2017;13/01/2017;305;0,657327586;0,916666667;0,37037037;08F9936233C8F4D0672EC8217600FFE93D39726D;0,521791188
E1803M;[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI;31FF018C153A06FA4C8234F73AD9EFCBEFDDD05D;26,28571429;9;12/09/2017;24/01/2017;231;0,497844828;0,876190476;0,333333333;31FF018C153A06FA4C8234F73AD9EFCBEFDDD05D;0,521787767
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;2C86CCD78DA85A756E8A397CB8C37E3B0B49025D;26,5;9;15/09/2017;17/01/2017;241;0,519396552;0,883333333;0,333333333;2C86CCD78DA85A756E8A397CB8C37E3B0B49025D;0,521767241
F7702M;[F7702M] MARKETING E MERCATI GLOBALI;563994EF5FB4C0157A1BA84B6A0B20F4C2504F2D;27,33333333;7;21/09/2017;06/02/2017;227;0,489224138;0,911111111;0,259259259;563994EF5FB4C0157A1BA84B6A0B20F4C2504F2D;0,521767241
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;935994B6D11ABAED38CABA6D71761CA0E9FD360B;26,5;9;18/09/2017;20/01/2017;241;0,519396552;0,883333333;0,333333333;935994B6D11ABAED38CABA6D71761CA0E9FD360B;0,521767241
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;4C32D1F1F1EEC19AE3C701476638635F46890D28;26,14285714;7;28/06/2017;23/01/2017;156;0,336206897;0,871428571;0,259259259;4C32D1F1F1EEC19AE3C701476638635F46890D28;0,52176154
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);77A3E704B2C8F3CCD52CC4D8849E0602292C1A91;25,8;11;25/09/2017;13/01/2017;255;0,549568966;0,86;0,407407407;77A3E704B2C8F3CCD52CC4D8849E0602292C1A91;0,52175447
F8501R;[F8501R] SCIENZE PEDAGOGICHE;190EF7D47A489B1B153C574DB5CB0B9558BAF9FC;27,75;7;09/10/2017;30/01/2017;252;0,543103448;0,925;0,259259259;190EF7D47A489B1B153C574DB5CB0B9558BAF9FC;0,521727331
E3301M;[E3301M] ECONOMIA E COMMERCIO;37DEA042304BBD4418D06B9735355CC8221C86F8;25,25;8;18/07/2017;20/02/2017;148;0,318965517;0,841666667;0,296296296;37DEA042304BBD4418D06B9735355CC8221C86F8;0,521727331
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;0A486FD64FF425AA0EABCB85D4568C2CFE2199E1;26;9;19/09/2017;13/02/2017;218;0,469827586;0,866666667;0,333333333;0A486FD64FF425AA0EABCB85D4568C2CFE2199E1;0,521695402
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);04289D436A7B17BEBEF193B59E00F39D65D4ED67;25,66666667;13;25/09/2017;16/12/2016;283;0,609913793;0,855555556;0,481481481;04289D436A7B17BEBEF193B59E00F39D65D4ED67;0,52168742
581;[581] GIURISPRUDENZA;0141E23315A3944A970D982950D3840D69E8DE72;25,4;11;27/09/2017;30/01/2017;240;0,517241379;0,846666667;0,407407407;0141E23315A3944A970D982950D3840D69E8DE72;0,521673052
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;F68E5568A4278671F22CCECD7775AA2D29A955DC;25,4;11;22/09/2017;25/01/2017;240;0,517241379;0,846666667;0,407407407;F68E5568A4278671F22CCECD7775AA2D29A955DC;0,521673052
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;56F31DFCBA23CC53B479FE716803696762459B3A;23,85714286;14;23/09/2017;24/01/2017;242;0,521551724;0,795238095;0,518518519;56F31DFCBA23CC53B479FE716803696762459B3A;0,521661193
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;7C53E0239869B68A31027B9715EB7FBC60B95B7D;26,42857143;9;26/09/2017;31/01/2017;238;0,512931034;0,880952381;0,333333333;7C53E0239869B68A31027B9715EB7FBC60B95B7D;0,521654351
H4101D;[H4101D] MEDICINA E CHIRURGIA;D2F7EC94D7E378BB9CD77F1C2971F87A25200972;27,33333333;9;22/09/2017;16/12/2016;280;0,603448276;0,911111111;0,333333333;D2F7EC94D7E378BB9CD77F1C2971F87A25200972;0,52164751
E3101Q;[E3101Q] INFORMATICA;9010A977B2CBF5EE6CC90B11DF7488DF3EE11F04;25,28571429;9;30/07/2017;26/01/2017;185;0,398706897;0,842857143;0,333333333;9010A977B2CBF5EE6CC90B11DF7488DF3EE11F04;0,521644089
E2004P;[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE;91D2C8D8D68F53B4CCE44436705E215B891BAAB0;24,5;11;14/07/2017;20/12/2016;206;0,443965517;0,816666667;0,407407407;91D2C8D8D68F53B4CCE44436705E215B891BAAB0;0,521599617
E1401A;[E1401A] SCIENZE DEI SERVIZI GIURIDICI;248ED45D87C9A855BAC62D7461CD8E81EA700F8B;26,33333333;7;11/07/2017;24/01/2017;168;0,362068966;0,877777778;0,259259259;248ED45D87C9A855BAC62D7461CD8E81EA700F8B;0,521583653
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;4EFF6E1AFF7A98C5AD97C56FB8A82D9407FCEB30;25,5;11;11/09/2017;10/01/2017;244;0,525862069;0,85;0,407407407;4EFF6E1AFF7A98C5AD97C56FB8A82D9407FCEB30;0,521583653
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;2AB9F2DE72AF8FF32FB0AA44F1B783E947021918;26,83333333;9;04/10/2017;20/01/2017;257;0,55387931;0,894444444;0,333333333;2AB9F2DE72AF8FF32FB0AA44F1B783E947021918;0,52157567
E1803M;[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI;7AA6AFCA8FF810516475AD593DA12EC1F732AB58;24,85714286;12;22/09/2017;25/01/2017;240;0,517241379;0,828571429;0,444444444;7AA6AFCA8FF810516475AD593DA12EC1F732AB58;0,521565408
E1803M;[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI;570AE2EB6867462ED01E5E356141BA3149D0AA3F;26,6;8;13/09/2017;06/02/2017;219;0,471982759;0,886666667;0,296296296;570AE2EB6867462ED01E5E356141BA3149D0AA3F;0,52155811
H4101D;[H4101D] MEDICINA E CHIRURGIA;023242E1FC08B6DFDCACCE4B7E1E0784F7F49A0E;22,5;18;28/09/2017;11/01/2017;260;0,560344828;0,75;0,666666667;023242E1FC08B6DFDCACCE4B7E1E0784F7F49A0E;0,521551724
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;0A2BC1D39DC5BE4A68FA21A5BD16C97A80403FD9;26,25;9;18/09/2017;31/01/2017;230;0,495689655;0,875;0,333333333;0A2BC1D39DC5BE4A68FA21A5BD16C97A80403FD9;0,521551724
E4101B;[E4101B] SCIENZE STATISTICHE ED ECONOMICHE;F729890FD880F246A7B6C1AB3E0F62EFDCD1A964;26,71428571;8;27/06/2017;14/11/2016;225;0,484913793;0,89047619;0,296296296;F729890FD880F246A7B6C1AB3E0F62EFDCD1A964;0,521547163
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;3628940A5555D48CFC5143870A59E2363794DB85;26;10;19/10/2017;18/02/2017;243;0,523706897;0,866666667;0,37037037;3628940A5555D48CFC5143870A59E2363794DB85;0,52153576
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;3C964647CB23ECBE0A1A99D2F5EDE726D3C97F93;26,57142857;9;20/09/2017;18/01/2017;245;0,528017241;0,885714286;0,333333333;3C964647CB23ECBE0A1A99D2F5EDE726D3C97F93;0,521520936
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;D19D5213A444BE722418624D6CB5D01472A199BA;26,57142857;9;20/09/2017;18/01/2017;245;0,528017241;0,885714286;0,333333333;D19D5213A444BE722418624D6CB5D01472A199BA;0,521520936
E2001R;[E2001R] COMUNICAZIONE INTERCULTURALE;093FE3E90DCE989BE2C65B7EC18F3DDD72D91C1D;27;8;28/09/2017;31/01/2017;240;0,517241379;0,9;0,296296296;093FE3E90DCE989BE2C65B7EC18F3DDD72D91C1D;0,521519796
E3001Q;[E3001Q] FISICA;DE3511AE977EFD10F855E0F6F715845299679385;27,16666667;7;12/09/2017;06/02/2017;218;0,469827586;0,905555556;0,259259259;DE3511AE977EFD10F855E0F6F715845299679385;0,521503831
F1801Q;[F1801Q] INFORMATICA;FA4C352F3CBFDF2D957C33D4A3E5701CE521C836;27,2;7;15/09/2017;07/02/2017;220;0,474137931;0,906666667;0,259259259;FA4C352F3CBFDF2D957C33D4A3E5701CE521C836;0,521500639
E1301Q;[E1301Q] SCIENZE BIOLOGICHE;0DA4396AB94035CEA7C2709EB46E1D447F88A25B;26,42857143;7;17/07/2017;24/01/2017;174;0,375;0,880952381;0,259259259;0DA4396AB94035CEA7C2709EB46E1D447F88A25B;0,521494709
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;76DB018210A26B631172B986877CF4E7027AD303;26,42857143;7;18/07/2017;25/01/2017;174;0,375;0,880952381;0,259259259;76DB018210A26B631172B986877CF4E7027AD303;0,521494709
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;49D16C2F5F11BFA929447E4A74AFF5CCB246E6DB;25,6;11;21/09/2017;16/01/2017;248;0,534482759;0,853333333;0,407407407;49D16C2F5F11BFA929447E4A74AFF5CCB246E6DB;0,521494253
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;3945E0383AFF9A9AA0BBB403E39DAED414B7796A;27,28571429;8;28/09/2017;16/01/2017;255;0,549568966;0,90952381;0,296296296;3945E0383AFF9A9AA0BBB403E39DAED414B7796A;0,521492428
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;213B69D4AB2C1A718DD737BB67EB26B0A91F27D8;27,4;7;22/09/2017;02/02/2017;232;0,5;0,913333333;0,259259259;213B69D4AB2C1A718DD737BB67EB26B0A91F27D8;0,521481481
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;4C1D627C120242BEC9171B8A0E2D536EC5ADDFBF;27;9;18/10/2017;26/01/2017;265;0,57112069;0,9;0,333333333;4C1D627C120242BEC9171B8A0E2D536EC5ADDFBF;0,521479885
E1802M;[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE;533334C2E6BD1F03E66163709D053051C482D7F1;27,5;7;20/09/2017;25/01/2017;238;0,512931034;0,916666667;0,259259259;533334C2E6BD1F03E66163709D053051C482D7F1;0,521471903
E3001Q;[E3001Q] FISICA;5F80E1BB5E24A3E2654ECADAE050BA99244C1AB1;27,5;7;25/09/2017;30/01/2017;238;0,512931034;0,916666667;0,259259259;5F80E1BB5E24A3E2654ECADAE050BA99244C1AB1;0,521471903
F6302N;[F6302N] MANAGEMENT E DESIGN DEI SERVIZI;7C6B994D99E4D95F2CAAB0941E1DD03A24AF9EEC;27,5;7;20/09/2017;25/01/2017;238;0,512931034;0,916666667;0,259259259;7C6B994D99E4D95F2CAAB0941E1DD03A24AF9EEC;0,521471903
I0201D;[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);BA65C092B36B1053D4772C4A83F751C9A1E99872;23,83333333;11;12/07/2017;12/01/2017;181;0,390086207;0,794444444;0,407407407;BA65C092B36B1053D4772C4A83F751C9A1E99872;0,521463921
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;83DCC9F0BB541BB3E86F2AE14567EF9AA6624E79;27,6;7;11/09/2017;10/01/2017;244;0,525862069;0,92;0,259259259;83DCC9F0BB541BB3E86F2AE14567EF9AA6624E79;0,521462324
581;[581] GIURISPRUDENZA;12F6B60365D4FA5454C05B77BEE13DD3BE192B88;27,66666667;7;29/09/2017;24/01/2017;248;0,534482759;0,922222222;0,259259259;12F6B60365D4FA5454C05B77BEE13DD3BE192B88;0,521455939
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;679391881903BC19AC6B21A856137C7AF83D4746;27,66666667;7;21/09/2017;16/01/2017;248;0,534482759;0,922222222;0,259259259;679391881903BC19AC6B21A856137C7AF83D4746;0,521455939
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);8A7C9B946880DCE23E73C2F4D3E5D2C716932973;24,75;13;22/09/2017;11/01/2017;254;0,547413793;0,825;0,481481481;8A7C9B946880DCE23E73C2F4D3E5D2C716932973;0,521455939
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;968351F765A6EB3CCC52C46206F2E4EAD7537A9A;27,66666667;7;21/09/2017;16/01/2017;248;0,534482759;0,922222222;0,259259259;968351F765A6EB3CCC52C46206F2E4EAD7537A9A;0,521455939
I0202D;[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);6D75349B669E05F09DAF8C5459F637823B3CD0FE;24,5;13;22/09/2017;19/01/2017;246;0,530172414;0,816666667;0,481481481;6D75349B669E05F09DAF8C5459F637823B3CD0FE;0,521439974
F1601M;[F1601M] ECONOMIA E FINANZA;A8587A32D9F3B396F97B469CE3AD2059989A17FC;25,75;8;25/07/2017;31/01/2017;175;0,377155172;0,858333333;0,296296296;A8587A32D9F3B396F97B469CE3AD2059989A17FC;0,521439974
E3401Q;[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE;E267DBBF87E4EBF89C9ED5E92AD22489361917C8;27;10;21/11/2017;09/02/2017;285;0,614224138;0,9;0,37037037;E267DBBF87E4EBF89C9ED5E92AD22489361917C8;0,521439974
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;CB60E009C28B82972D4527D1C45A82C2040C1A86;26,28571429;9;22/09/2017;02/02/2017;232;0,5;0,876190476;0,333333333;CB60E009C28B82972D4527D1C45A82C2040C1A86;0,521428571
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);5E5C57EDDE8E18F197DD524DCD506659EF0E787B;25,25;12;22/09/2017;11/01/2017;254;0,547413793;0,841666667;0,444444444;5E5C57EDDE8E18F197DD524DCD506659EF0E787B;0,521408046
E3501Q;[E3501Q] MATEMATICA;E608EF3FA8458E00E86D732419465F1FEC34EF2F;24,14285714;14;28/09/2017;20/01/2017;251;0,540948276;0,804761905;0,518518519;E608EF3FA8458E00E86D732419465F1FEC34EF2F;0,521394362
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;8800DEF5AB821BD1401FC3AFF72A88CF0F0B9F4F;26,66666667;8;13/09/2017;02/02/2017;223;0,480603448;0,888888889;0,296296296;8800DEF5AB821BD1401FC3AFF72A88CF0F0B9F4F;0,521392082
